sumario,materia,voces,texto,fallo
24777,DERECHO DEL TRABAJO,DERECHO LABORAL - RELACION DE DEPENDENCIA - ACCIDENTES DE TRABAJO - ACCIDENTE IN ITINERE - RECHAZO DEL RECURSO,"En los accidentes in itinere resulta improcedente el reclamo de naturaleza civil contra el empleador ajeno a las circunstancias del accidente. El suceso ocurre fuera de su ámbito de control y se encuentra imposibilitado de adoptar medidas preventivas para evitarlos, de allí la imposibilidad de atribuirle responsabilidad por ellos. Por ello, la exclusión del cobro del adicional de pago único del 20% contemplado en el artículo 3 de la ley 26.773 para el caso de accidentes in itinere, no resulta irrazonable ni discriminatorio como tampoco violatorio del derecho de igualdad (art. 16 CN) y de los principios de justicia social y progresividad; en cuanto pretende elevar el resarcimiento por cualquier otro daño (daño moral) a los trabajadores accidentados en situación de trabajo efectivo, lo que no implica discriminación alguna respecto de los que, en circunstancias diferentes, resulten víctimas de siniestros.",10000002923
24782,DERECHO DEL TRABAJO,DERECHO LABORAL - RELACION DE DEPENDENCIA - DESPIDO - CARACTER ALIMENTARIO - TASAS DE INTERES - RECHAZO DEL RECURSO,"Cuando se caracteriza (adjetiviza, cualifica) a un crédito como ""alimentario"" se pretende indicar que el mismo tiene por fin la propia subsistencia del acreedor y de las personas que tiene a cargo el titular del crédito, pero ello no implica que el deudor tenga obligación legal de garantizar la subsistencia del acreedor ?que es lo que caracteriza al crédito por alimentos. Es lo que representaría una relación de género a especie, donde la obligación por alimentos deriva del derecho de familia. Así las cosas, muchos otros créditos ostentan el carácter de ""alimentarios"" (tal el caso del salario, conforme artículo 116 L.C.T.). Para el caso de que las sumas adeudadas fueran exclusivamente por el incumplimiento de las obligaciones establecidas en el Libro Segundo, Título IV, Capítulo Segundo, Sección Primera del Código Civil y Comercial de la Nación, se aplica la tasa de interés por préstamos personales de moneda nacional al sector privado no financiero, a más de ciento ochenta (180) días de plazo, que informa el Banco Central de la República Argentina. El carácter alimentario de las sumas adeudadas no puede extenderse más allá de lo establecido en la norma citadas anteriormente.",10000002928
24789,DERECHO DEL TRABAJO,DERECHO LABORAL - RELACION DE DEPENDENCIA - DESPIDO - IN DUBIO PRO OPERARIO - ORDEN PUBLICO LABORAL - RECHAZO DEL RECURSO,"Se trata de una directiva dirigida al juzgador o intérprete y que en caso de duda se decidirá en el sentido más favorable al trabajador; lo que no significa suplir la actividad probatoria que pesa sobre la parte. Conforme las reglas del onus probandi, el trabajador debe acreditar el presupuesto de su pretensión, sin que ello viole el principio in dubio pro operario y el orden público laboral. El principio ""in dubio pro operario"", la duda favorece al trabajador, pero esta duda no surge por ausencia de pruebas. En concordancia con lo expresado, el principio del art. 9 de la Ley de Contrato de Trabajo no resulta operativo ante la ausencia de pruebas, no suplen la carga del actor de acreditar sus pretensiones ni sustituyen su accionar probatorio en el proceso.",10000002931
24790,DERECHO DEL TRABAJO,DERECHO LABORAL - RELACION DE DEPENDENCIA - ACCIDENTES DE TRABAJO - PRUEBA PERICIAL - APRECIACION DEL JUEZ - SANA CRITICA RACIONAL,"El juez conforme la sana crítica racional, puede apartarse fundadamente de una pericia médica si ésta sólo efectúa afirmaciones categóricas basadas en la anamnesis y examen físico del paciente, sin la existencia de estudio complementario comprobable en el expediente, careciendo de fundamentación mínima. En el caso, el tribunal considera insuficiente la pericia para acreditar la diferencia de incapacidad que reclama el actor y confirma la incapacidad que le otorga el Dictamen de la Comisión Médica N° 4 y que fuera oportunamente indemnizado. Para ello analiza y funda su decisión de apartarse del dictamen del perito con razonabilidad suficiente por lo que su conclusión no luce arbitraria, es decir, no presenta razonamientos groseramente ilógicos o contradictorios ni apartamiento palmario de las circunstancias del proceso ni omisión de considerar hechos y pruebas decisivas",10000002932
24793,DERECHO DEL TRABAJO,DERECHO LABORAL - RELACION DE DEPENDENCIA - DESPIDO - MODALIDADES DEL CONTRATO DE TRABAJO - IUS VARIANDI - IMPROCEDENCIA - ADICIONALES DE REMUNERACION - RECHAZO DEL RECURSO,"El empleador está facultado para introducir todos aquellos cambios relativos a la forma y modalidades de la prestación del trabajo, en tantos esos cambios no importen un ejercicio irrazonable de esa facultad, ni alteren modalidades esenciales del contrato, ni causen perjuicio material ni moral al trabajador. No existe ejercicio abusivo del ius variandi por parte de la empresa, cuando el actor consiente tanto el encuadramiento en el CCT 40/89, como el cambio de funciones dispuesto por el empleador, y que como consecuencia de haber sido trasladado ?por la modalidad de las tareas que desempeñaba - , a un lugar más cercano a su domicilio en Mendoza, no le corresponde el pago de los adicionales que percibía mientras laboró en Neuquén y que encontraban su justificación en la lejanía de su lugar de trabajo. De tal manera, el recurrente no cuenta con un derecho adquirido a la permanencia en un lugar fijo, por lo cual el traslado a Mendoza necesariamente acarrea la pérdida de los adicionales en cuestión.",10000002935
24796,DERECHO DEL TRABAJO,DERECHO LABORAL - RELACION DE DEPENDENCIA - DESPIDO - FACULTADES DEL JUEZ - SANA CRITICA RACIONAL - RECHAZO DEL RECURSO,"El juez tiene facultad para decidir y definir cuáles elementos de juicio apoyan su decisión, sin estar obligado a considerar todos los rendidos en la causa, sino sólo los elementos que, conforme a la sana crítica racional, le sirvan para fundar acabadamente su conclusión. Por lo tanto el determinar si hubo injuria, el grado de la gravedad y si ella era o no suficiente para autorizar el despido, refiere a un examen de cuestiones de hecho en las que los jueces de las instancias ordinarias son soberanos en su apreciación, y por ende excluidas del conocimiento y decisión de la Corte. En consecuencia, no es posible revisar en esta instancia la configuración de la injuria alegada, ya que el sentenciante realizó una valoración acorde a las constancias de la causa, por lo que la misma se ha realizado en los términos del art. 242 del L.C.T., es decir de manera prudencial y en relación a las circunstancias personales y modalidad del contrato de trabajo.",10000002938
24792,DERECHO DEL TRABAJO,DERECHO LABORAL - RELACION DE DEPENDENCIA - DESPIDO - PRINCIPIO DE CONGRUENCIA - IURA NOVIT CURIA - DERECHO DE DEFENSA EN JUICIO - RECHAZO DEL RECURSO,"Interpuesta la demanda, su contestación importa la traba de la litis, el marco de hecho y de derecho sobre el que recaerá la decisión del juez, so pena de incurrir en arbitrariedad, si con ello viola el principio de congruencia, pues éste actúa como límite objetivo del principio iura novit curia. Quedando trabada la litis con la contestación de la demanda, y habiéndose enmarcado la cuestión al contestar el actor el traslado, el juez no puede apartarse de los términos en que ha quedado planteada la relación sustancial procesal. Puesto que queda integrada la relación procesal sustancial, lo que produce dos efectos fundamentales, quedan fijados los sujetos de la relación y las cuestiones sometidas al pronunciamiento del juez, sin que desde ese momento ni las partes ni el juez pueden modificarla, so pena de violar el principio de congruencia. En consecuencia este agravio no prospera por resultar sorpresivo y extemporáneo en esta instancia, resultando improcedente introducir de manera intempestiva alegaciones o cuestiones de hecho que impidan a las partes ejercer su plena y oportuna defensa.",10000002934
24794,DERECHO DEL TRABAJO,DERECHO LABORAL - RELACION DE DEPENDENCIA - DESPIDO - COMUNICACION DEL DESPIDO POR ESCRITO - NOTIFICACION - RECHAZO DEL RECURSO,"El despido por justa causa dispuesto por el empleador como la denuncia del contrato de trabajo fundada en justa causa que hiciera el trabajador, deberán comunicarse por escrito, con expresión suficientemente clara de los motivos en que se funda la ruptura del contrato. Ante la demanda que promoviere la parte interesada, no se admitirá la modificación de la causal de despido consignada en las comunicaciones antes referidas. La causa de despido comprobada judicialmente, debe ceñirse para ser válida, a la invocada al notificarse el despido, esta comunicación así como la denuncia del contrato, debe bastarse a sí misma para establecer las causales y si éstas no fueron alegadas al comunicarse el distracto, no pueden luego ser esgrimidas como defensa en el litigio donde se discute la justificación de la medida.",10000002936
24795,DERECHO DEL TRABAJO,DERECHO LABORAL - RELACION DE DEPENDENCIA - ACCIDENTES DE TRABAJO - PRUEBA PERICIAL - APRECIACION DEL JUEZ - RECHAZO DEL RECURSO,"El juzgador es libre en la selección y valoración de las pruebas que han de fundar su convencimiento y en la determinación de los hechos que con ellas se demuestran, sin que tenga el deber de justificar por qué da mayor o menor mérito a una prueba que a otra, de modo que respecto de ello no se encuentra sujeto a la observancia de reglas prefijadas. Por ello, es inadmisible la tacha de inconstitucionalidad que se apoya en haberse resuelto en evidente contradicción con los resultados de la prueba rendida o con prescindencia de los elementos probatorios y fehacientes de tal fuerza que hagan aparecer el fallo como arbitrario, si las críticas del recurrente están dirigidas al alcance que el tribunal ha atribuido a ciertas pruebas. El escrito de interposición del recurso extraordinario, debe contener una crítica razonada de la sentencia, con desarrollo expreso de los motivos de impugnación contra la totalidad de los elementos de igual rango que sustentan el decisorio recurrido. Por lo mismo, la ausencia de impugnación de las conclusiones principales de la sentencia o de sus fundamentos autónomos con eficacia decisoria, obsta a la procedencia de la vía excepcional.",10000002937
24797,DERECHO DEL TRABAJO,DERECHO LABORAL - RELACION DE DEPENDENCIA - DESPIDO - PRESTACION DE SERVICIOS - VERDAD REAL - CUMPLIMIENTO DE ORDENES E INSTRUCCIONES - PROCEDENCIA DEL RECURSO,"La sola prestación de servicios basta para que la existencia del contrato de trabajo se presuma, es decir se genera una presunción favorable al trabajador. Respecto del art.23 L.C.T., se afirma la existencia de presunción de la relación ante la sola prestación del servicio y de la actividad. Esta presunción admite prueba en contrario, la que debe ser aportada por el demandado quien debe probar que no existe subordinación jurídica, técnica y económica, que no existe continuidad o que hay multiplicidad de demandantes del servicio. Asimismo en el ámbito del Derecho Laboral impera el principio de la verdad real, el cual otorga validez a la realidad que surge de los hechos por sobre lo que se manifieste en documentos escritos, es decir, se impone la verdad por encima de lo formal. Y es precisamente el Juez Laboral quien debe procurar el descubrimiento de la verdad real y decidir aún más allá de la opinión vertida por las partes, por así permitírselo el art. 77 de la normativa procesal laboral. Esta norma le permite al juez al aplicar el derecho, prescindir o estar en contra de la opinión jurídica expresada por las partes (principio del iuria novit curia) teniendo la facultad de resolver ultra petita con fundamento en el principio de la verdad real.",10000002939
24798,DERECHO DEL TRABAJO,DERECHO LABORAL - RELACION DE DEPENDENCIA - ACCIDENTE IN ITINERE - REPARACION INTEGRAL - INDEMNIZACION - PROCEDENCIA DEL RECURSO,"Los principios de reparación justa e integral, refiere a una compensación por daños no reparados por las fórmulas tarifadas, los que pueden incluir el mayor daño sufrido en concepto de daños emergentes (físico y moral - estado de incertidumbre y preocupación que produjo el hecho, la lesión en los sentimientos afectivos, la entidad del sufrimiento, estético, al proyecto de vida) y lucro cesante (afectación de ingresos, pérdida de chances). La norma que pone al empleador la carga de reparar a su dependiente que sufre un accidente in itinere se funda en razones de solidaridad y justicia social. Se busca compensar aquellas dolencias que la fórmula estricta del sistema de riesgos del trabajo no repare, sin perjuicio de las acciones civiles que puedan corresponder. Incluyendo a aquellos trabajadores siniestrados en su lugar de trabajo o en el trayecto de su casa al mismo y viceversa, priorizando la situación de vulnerabilidad que caracteriza a un trabajador dañado en su salud originada en una relación de trabajo, que de no haber existido, no habría puesto al trabajador frente al riesgo del hecho dañoso. (Dr. Palermo)",10000002940
